t,prey,pred
32.9,26.50249691603881,32.05115998571853
33.0,25.613034002891382,31.61388642952736
33.1,24.78467685646922,31.150462791121633
33.2,24.015029781865113,30.664424692145513
33.300000000000004,23.301617644219267,30.159129135438576
33.4,22.641936127864646,29.637740089341204
33.5,22.033492687523022,29.103219653801542
33.6,21.47383924071457,28.558323920496143
33.7,20.96059766179702,28.00560269803323
33.800000000000004,20.491479102504357,27.447402348841816
33.9,20.064298097274893,26.885871068337153
34.0,19.676982326544604,26.322966023223497
34.1,19.32757881704762,25.760461849954606
34.2,19.01425726194421,25.199960093489253
34.300000000000004,18.73531105009039,24.64289923877674
34.4,18.48915650608514,24.090565051985514
34.5,18.274330762700874,23.54410100508285
34.6,18.089488615787335,23.00451860616231
34.7,17.93339864893017,22.47270749936201
34.800000000000004,17.804938860780787,21.949445232952186
34.9,17.703091981504695,21.435406622910023
35.0,17.62694062551079,20.93117266277845
35.1,17.575662394741165,20.437238949540248
35.2,17.548525019525524,19.95402361030005
35.300000000000004,17.54488160157175,19.48187472636629
35.4,17.564166005362477,19.021077260407104
35.5,17.605888429412143,18.571859499196837
35.6,17.669631176936456,18.134399029484303
35.7,17.755044635994974,17.708828268053107
35.800000000000004,17.861843471654282,17.295239569404025
35.9,17.9898030268134,16.893689935918612
36.0,18.13875592372068,16.50420535606727
36.1,18.308588854628272,16.12678479637322
36.2,18.499239547255506,15.761403872574308
36.300000000000004,18.71069388858238,15.408018224848973
36.4,18.942983188816907,15.066566621180787
36.5,19.196181566049543,14.736973811999283
36.6,19.470403431021154,14.419153158209657
36.7,19.765801050502844,14.113009053654418
36.800000000000004,20.082562166946808,13.818439161970316
36.9,20.420907651259586,13.535336486739567
37.0,20.781089164725632,13.263591292804934
37.1,21.163386805230704,13.003092895637518
37.2,21.56810671196917,12.753731334723957
37.300000000000004,21.99557860173983,12.515398946082339
37.4,22.446153208719455,12.287991848227202
37.5,22.920199598233175,12.071411355184692
37.6,23.41810232350173,11.865565329508712
37.7,23.940258392625644,11.670369487665559
37.800000000000004,24.487074011157418,11.485748669634145
37.9,25.058961063510257,11.311638084106468
38.0,25.656333294154894,11.147984540261445
38.1,26.279602147069106,10.99474767671645
38.2,26.9291722192375,10.851901197924144
38.300000000000004,27.605436281169684,10.719434127965078
38.400000000000006,28.308769814439373,10.597352091373352
38.5,29.03952501318373,10.485678630304633
38.6,29.798024193393328,10.384456566990002
38.7,30.584552550738916,10.293749419987323
38.800000000000004,31.399350204714032,10.213642882210062
38.900000000000006,32.24260346414144,10.144246368039795
39.0,33.114435246749686,10.085694635962692
39.1,34.01489458376637,10.03814949205032
39.2,34.9439451395395,10.001801578157103
39.300000000000004,35.90145267638848,9.976872246841259
39.400000000000006,36.88717139657222,9.963615522625906
39.5,37.90072909689751,9.962320146175022
39.6,38.941611077625005,9.97331169411415
39.7,40.00914275662429,9.996954762401698
39.800000000000004,41.102470952969576,10.033655195148102
39.900000000000006,42.22054382228251,10.083862333351485
40.0,43.36208945019908,10.148071248903355
40.1,44.52559314160915,10.226824918119972
40.2,45.70927348319901,10.320716275652641
40.300000000000004,46.91105730688685,10.430390073584029
40.400000000000006,48.128553743677585,10.556544451485866
40.5,49.35902763306286,10.699932100873237
40.6,50.59937264414811,10.861360881571892
40.7,51.846084572882965,11.041693717846835
40.800000000000004,53.09523540650017,11.241847568715231
40.900000000000006,54.34244889240067,11.462791229925417
41.0,55.582878514276196,11.70554168522459
41.1,56.8111889619869,11.971158682851085
41.2,58.02154238057315,12.260737171416581
41.300000000000004,59.20759089233595,12.575397190069129
41.400000000000006,60.36247709561519,12.916270774660205
41.5,61.47884444231879,13.284485419407686
41.6,62.54885956641886,13.68114362845004
41.7,63.5642487553929,14.107298111360237
41.800000000000004,64.51635079839556,14.563922230124442
41.900000000000006,65.39618837611435,15.051875402342981
42.0,66.19455994106532,15.571863316975909
42.1,66.9021536349744,16.124393034754306
42.2,67.50968416511536,16.709723333259358
42.300000000000004,68.00805268431526,17.327811020405374
42.400000000000006,68.3885285739308,17.97825437689564
42.5,68.64295062155338,18.66023538617187
42.6,68.76394345218625,19.37246294565417
42.7,68.74514328811969,20.11311978814037
42.800000000000004,68.58142529694751,20.87981632530938
42.900000000000006,68.26912310056827,21.669554991971182
43.0,67.8062296578669,22.47870884764319
43.1,67.19256791676605,23.303018108720554
43.2,66.42991956783376,24.137607878322093
43.300000000000004,65.5221010923793,24.97702957404095
43.400000000000006,64.47497817753417,25.815327425275054
43.5,63.29641245450363,26.646129967372083
43.6,61.996138258411484,27.462764796329427
43.7,60.58557142999924,28.258393108770882
43.800000000000004,59.077556690039295,29.02615891363634
43.900000000000006,57.48606435944099,29.759346450821074
44.0,55.82585071164521,30.45153845639502
44.1,54.11209863669244,31.09676759668346
44.2,52.3600563067892,31.689653709135694
44.300000000000004,50.58469107266577,32.225520412301364
44.400000000000006,48.80037398463834,32.700486079891846
44.5,47.020607382297804,33.11152595423585
44.6,45.257804308718505,33.456504107716135
44.7,43.523124508227596,33.73417584830314
44.800000000000004,41.826367877161246,33.94416283259785
44.900000000000006,40.175922802368504,34.08690446765736
45.0,38.578764085885744,34.16359007839697
45.1,37.04049324165157,34.176076774512
45.2,35.56541287570837,34.12679800242952
45.300000000000004,34.15662654990772,34.01866748182643
45.400000000000006,32.816155845442495,33.85498269044427
45.5,31.54506712155832,33.6393313680448
45.6,30.343601538144714,33.375503746553505
45.7,29.211303126249998,33.06741245061947
45.800000000000004,28.14714092346403,32.71902130480466
45.900000000000006,27.149622349840413,32.33428366565668
46.0,26.216896025019928,31.917090387508622
46.1,25.346843087007613,31.471227134859237
46.2,24.53715675844653,31.000340466500354
46.300000000000004,23.785410424010713,30.507911925579513
46.400000000000006,23.089114849702042,29.997239260443923
46.5,22.44576541377514,29.471423857207306
46.6,21.852880353888537,28.93336347083388
46.7,21.308031089299046,28.385749383023533
46.800000000000004,20.80886567159706,27.831067180286553
46.900000000000006,20.35312637066477,27.271600424564273
47.0,19.93866232895038,26.70943657402956
47.1,19.56343812831605,26.14647459770714
47.2,19.22553901829201,25.584433810387445
47.300000000000004,18.923173458770236,25.024863531430977
47.400000000000006,18.65467353822576,24.469153241000114
47.5,18.418493743128554,23.918542969334332
47.6,18.21320847679189,23.374133708796876
47.7,18.03750865712218,22.836897684847678
47.800000000000004,17.890197662618554,22.307688361366083
47.900000000000006,17.77018684415022,21.787250088523578
48.0,17.676490775904263,21.27622732841773
48.1,17.608222381704824,20.77517341565728
48.2,17.564588041864642,20.28455882773878
48.300000000000004,17.544882760053053,19.804778954031043
48.400000000000006,17.548485448600843,19.33616136307562
48.5,17.57485437351983,18.878972576243164
48.6,17.62352278667126,18.43342436201346
48.7,17.694094761421244,17.999679569663904
48.800000000000004,17.786241239294057,17.577857524290696
48.900000000000006,17.899696288161866,17.168039007130698
49.0,18.034253567040565,16.770270846333148
49.1,18.189762988297915,16.38457014384372
49.2,18.36612756477243,16.01092816406708
49.300000000000004,18.563300426740717,15.649313909597678
49.400000000000006,18.78128199168403,15.29967740865639
49.5,19.020117268248555,14.961952738026397
49.6,19.279893274550034,14.636060804311793
49.7,19.560736549944615,14.321911905299137
49.800000000000004,19.862810738494545,14.019408092126275
49.900000000000006,20.186314221533596,13.7284453518853
50.0,20.531477775929094,13.448915629231434
50.1,20.8985622338006,13.180708704554089
50.2,21.28785611855279,12.923713945303172
50.300000000000004,21.699673231081526,12.677821946161318
50.400000000000006,22.134350158892286,12.442926072916524
50.5,22.592243679607872,12.218923924122512
50.6,23.07372802892084,12.00571872393667
50.7,23.579192001451265,11.803220658896457
50.800000000000004,24.109035851192004,11.611348170832013
50.900000000000006,24.663667956254237,11.430029217611173
51.0,25.243501210462455,11.25920251296735
51.1,25.84894910199077,11.09881875626367
51.2,26.48042143668765,10.948841862689155
51.300000000000004,27.13831966101592,10.809250204053743
51.400000000000006,27.823031736659395,10.680037870034747
51.5,28.534926515846635,10.561215959411836
51.6,29.274347563358315,10.452813910490399
51.7,30.041606368075023,10.35488087952995
51.800000000000004,30.836974883863782,10.267487175535136
51.900000000000006,31.660677336694043,10.190725759195438
52.0,32.512881232246905,10.124713813031736
52.1,33.39368749609902,10.069594388869351
52.2,34.303119677032996,10.025538137543137
52.300000000000004,35.24111214340817,9.992745124171616
52.400000000000006,36.20749720314134,9.971446730319606
52.5,37.20199108009125,9.961907641788999
52.6,38.22417868399564,9.964427917501027
52.7,39.27349711815784,9.979345130801843
52.800000000000004,40.349217879520204,10.007036569351262
52.900000000000006,41.45042772042345,10.047921473327493
53.0,42.576008161209195,10.102463283753409
53.1,43.72461366900958,10.171171863046304
53.2,44.89464855187964,10.254605638108302
53.300000000000004,46.08424266032578,10.353373602080207
53.400000000000006,47.291226041878666,10.468137093935805
53.5,48.51310276038525,10.59961125505752
53.6,49.74702417194939,10.748566038497634
53.7,50.98976204570894,10.915826619547053
53.800000000000004,52.23768203151192,11.102273025378384
53.900000000000006,53.486718109306494,11.30883876696215
54.0,54.73234880732994,11.536508218514108
54.1,55.9695761476407,11.786312449154794
54.2,57.19290846643629,12.05932316952615
54.300000000000004,58.39634845921879,12.356644414799877
54.400000000000006,59.57338801086902,12.679401547709993
54.5,60.717011578389645,13.028727134921583
54.6,61.81971008570181,13.405743232454485
54.7,62.87350744687642,13.81153961766155
54.800000000000004,63.87000193272005,14.247147534494363
54.900000000000006,64.80042460649102,14.713508584845771
55.0,65.65571694357767,15.211438511913354
55.1,66.42662947963177,15.741585792228484
55.2,67.10384286346758,16.304385190698447
55.300000000000004,67.67811198982365,16.90000674452287
55.400000000000006,68.14043292665882,17.528301029176042
55.5,68.48223112212669,18.188742017440877
55.6,68.69556789251958,18.880369355314137
55.7,68.77336050222493,19.601732418531853
55.800000000000004,68.70960933828376,20.350839038457057
55.900000000000006,68.49962388757466,21.125112240084743
56.0,68.14023761784652,21.92135865041425
56.1,67.63000065035901,22.73575233899514
56.2,66.96933850965395,23.56383767368171
56.300000000000004,66.16066544675854,24.40055425793936
56.400000000000006,65.20844200669542,25.24028613384667
56.5,64.11916871304295,26.07693620001806
56.6,62.901310917278956,26.90402526775403
56.7,61.565153820558706,27.714813474197534
56.800000000000004,60.12259110289679,28.50244004388003
56.900000000000006,58.586855071860356,29.260075821975338
57.0,56.97220030429293,29.98108177772803
57.1,55.29355595394508,30.659165951870513
57.2,53.56616387783204,31.288531200697932
57.300000000000004,51.80522028412796,31.86400660237148
57.400000000000006,50.02553769402679,32.38115648885349
57.5,48.24124179050387,32.836362628017426
57.6,46.46551450116594,33.22687693051131
57.7,44.710390830691814,33.55084399564071
57.800000000000004,42.98661295263781,33.807294645990744
57.900000000000006,41.30354129039945,33.996113169611014
58.0,39.66911908071105,34.11798217911373
58.1,38.0898844270531,34.17430975430656
58.2,36.57102220377742,34.16714385947196
58.300000000000004,35.11644734810492,34.099078963577256
58.400000000000006,33.72891097908506,33.97315941744715
58.5,32.41012126238141,33.792783547004746
58.6,31.160871828740646,33.56161169785143
58.7,29.9811716871152,33.283480696039256
58.800000000000004,28.870371806147897,32.962326439351784
58.900000000000006,27.827284755675358,32.602115650678925
59.0,26.850294921684576,32.20678723986852
59.1,25.937457783562,31.78020324660858
59.2,25.086587547696915,31.326108975783903
59.300000000000004,24.295333063019307,30.84810168085209
59.400000000000006,23.561242412438673,30.349606987116783
59.5,22.88181689855446,29.8338621596973
59.6,22.254555345714458,29.303905294319648
59.7,21.676989747648662,28.762569527507978
59.800000000000004,21.146713323319627,28.212481412836983
59.900000000000006,20.66140202351424,27.65606268029953
60.0,20.218830474062457,27.09553467750482
60.1,19.816883262101996,26.53292487744343
60.2,19.453562380098553,25.970074922916574
60.300000000000004,19.12699154622249,25.408649758987064
60.400000000000006,18.83541802471889,24.85014747979691
60.5,18.577212479782464,24.29590958361324
60.6,18.350867313420846,23.747131389535483
60.7,18.15499386304584,23.204872420954526
60.800000000000004,17.988318768486995,22.67006660497207
60.900000000000006,17.84967976066029,22.143532174145616
61.0,17.738021074787707,21.6259811878141
61.1,17.652388649188843,21.118028615614254
61.2,17.591925235488677,20.62020094634556
61.300000000000004,17.555865516810844,20.13294430177266
61.400000000000006,17.543531306373584,19.65663204790235
61.5,17.554326879142586,19.191571906308432
61.6,17.58773447315039,18.738012575703692
61.7,17.643309984165626,18.296149879610308
61.800000000000004,17.720678867059195,17.86613246003185
61.900000000000006,17.819532249010184,17.448067039797955
62.0,17.9396232532286,17.0420232780029
62.1,18.080763526810795,16.648038243911984
62.2,18.242819962404365,16.266120535047552
62.300000000000004,18.425711600306492,15.896254065038335
62.400000000000006,18.62940669525599,15.53840154634269
62.5,18.853919930341558,15.192507692235946
62.6,19.099309759002068,14.858502161561864
62.7,19.365675854927872,14.536302268750424
62.800000000000004,19.65315664869373,14.225815480546661
62.900000000000006,19.96192692908893,13.926941719815952
63.0,20.292195486296766,13.639575495718482
63.1,20.644202773262823,13.363607878501314
63.2,21.018218560737736,13.098928336156218
63.300000000000004,21.41453956055053,12.84542644924653
63.400000000000006,21.83348699063454,12.60299351932422
63.5,22.275404054165474,12.371524085543646
63.6,22.740653303860764,12.150917363333102
63.7,23.22961386101474,11.941078618309575
63.800000000000004,23.742678457192856,11.74192048801408
63.900000000000006,24.28025026467035,11.553364263501681
64.0,24.842739479670797,11.375341142336959
64.10000000000001,25.43055962023518,11.207793464116001
64.2,26.044123498135264,11.050675939252445
64.3,26.68383882164354,10.903956881417713
64.4,27.3501033832005,10.767619453702803
64.5,28.043299783101517,10.641662938256369
64.60000000000001,28.76378963729336,10.526104038833784
64.7,29.511907214271456,10.420978225343172
64.8,30.287952442965985,10.326341129070828
64.9,31.09218323048175,10.242269996778452
65.0,31.924807025721773,10.168865211249187
